id	file	question	image_url
9281	d2_C192_D1_P3	Is there a capacitor-unpolarized interposed between junction 9 and junction 6 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9282	d2_C192_D1_P3	Does the circuit between junction 9 and junction 6 contain a voltage-dc ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9283	d2_C192_D1_P3	Can we observe a gnd between junction 24 and junction 31 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9284	d2_C192_D1_P3	Can a integrated_circuit be found between junction 24 and junction 31 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9285	d2_C192_D1_P3	Does a operational_amplifier exist within the path from junction 30 to junction 8 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9286	d2_C192_D1_P3	Is there a diode interposed between junction 30 and junction 8 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9287	d2_C192_D1_P3	Is there a switch bridging the gap between junction 36 and junction 19 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9288	d2_C192_D1_P3	Does the circuit at junction 36 involve a not leading to junction 19 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9289	d2_C192_D1_P3	Does a capacitor-unpolarized exist between junction 7 and junction 9 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9290	d2_C192_D1_P3	Does a transistor occupy the space between junction 7 and junction 9 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9291	d2_C192_D1_P3	Can we observe a gnd between junction 24 and junction 28 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9292	d2_C192_D1_P3	Is a nor part of the circuit between junction 24 and junction 28 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9293	d2_C192_D1_P3	Is there a switch linking junction 33 to junction 44 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9294	d2_C192_D1_P3	Is there a operational_amplifier.schmitt_trigger in the path from junction 33 to junction 44 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9295	d2_C192_D1_P3	Can we observe a capacitor-unpolarized between junction 1 and junction 2 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9296	d2_C192_D1_P3	Is a acv located along the path from junction 1 to junction 2 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9297	d2_C192_D1_P3	Is there a gnd that separates junction 36 from junction 12 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9298	d2_C192_D1_P3	Is a and present in the pathway from junction 36 to junction 12 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9299	d2_C192_D1_P3	Does junction 38 have a crossover leading to junction 19 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9300	d2_C192_D1_P3	Is there a socket that separates junction 38 from junction 19 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9301	d2_C192_D1_P3	Can you confirm the existence of a resistor between junction 30 and junction 28 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9302	d2_C192_D1_P3	Does the circuit at junction 30 involve a capacitor.adjustable leading to junction 28 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9303	d2_C192_D1_P3	Does the circuit between junction 3 and junction 25 contain a capacitor-unpolarized ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9304	d2_C192_D1_P3	Can a transistor be found between junction 3 and junction 25 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9305	d2_C192_D1_P3	Does junction 34 have a gnd leading to junction 29 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9306	d2_C192_D1_P3	Is there integrated_circuit in the connection between junction 34 and junction 29 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9307	d2_C192_D1_P3	Does a crossover occupy the space between junction 26 and junction 37 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9308	d2_C192_D1_P3	Is there any resistance between junction 26 and junction 37 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9309	d2_C192_D1_P3	Can you confirm the presence of a gnd between junction 42 and junction 43 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9310	d2_C192_D1_P3	Is a inductor.ferrite present in the pathway from junction 42 to junction 43 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9311	d2_C192_D1_P3	Does junction 32 connect to junction 19 through a gnd ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9312	d2_C192_D1_P3	Does the circuit between junction 32 and junction 19 contain a xnor ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9313	d2_C192_D1_P3	Is there a gnd interposed between junction 40 and junction 6 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9314	d2_C192_D1_P3	Is a block located along the path from junction 40 to junction 6 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9315	d2_C192_D1_P3	Is there a gnd connecting junction 26 to junction 37 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9316	d2_C192_D1_P3	Is there any resistance present between junction 26 and junction 37 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9317	d2_C192_D1_P3	Does a capacitor-unpolarized occupy the space between junction 2 and junction 4 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9318	d2_C192_D1_P3	Is there a ammeter linking junction 2 to junction 4 ?	https://rahcode7.github.io/d2_C192_D1_P3.jpg
9319	d2_C44_D2_P2	Is a optocoupler placed in the line connecting junction 19 and junction 1 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9320	d2_C44_D2_P2	Is there a nor connecting junction 19 to junction 1 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9321	d2_C44_D2_P2	Is there a diode.zener interposed between junction 27 and junction 26 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9322	d2_C44_D2_P2	Does the circuit between junction 27 and junction 26 contain a voltage-dc ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9323	d2_C44_D2_P2	Can we observe a diode.zener between junction 27 and junction 21 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9324	d2_C44_D2_P2	Can a inductor be found between junction 27 and junction 21 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9325	d2_C44_D2_P2	Does a diode.zener exist within the path from junction 27 to junction 21 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9326	d2_C44_D2_P2	Is there a diode interposed between junction 27 and junction 21 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9327	d2_C44_D2_P2	Is there a diode bridging the gap between junction 27 and junction 16 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9328	d2_C44_D2_P2	Does the circuit at junction 27 involve a not leading to junction 16 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9329	d2_C44_D2_P2	Does a diode exist between junction 17 and junction 22 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9330	d2_C44_D2_P2	Does a triac occupy the space between junction 17 and junction 22 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9331	d2_C44_D2_P2	Can we observe a diode between junction 19 and junction 21 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9332	d2_C44_D2_P2	Is a nor part of the circuit between junction 19 and junction 21 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9333	d2_C44_D2_P2	Is there a diode linking junction 18 to junction 16 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9334	d2_C44_D2_P2	Is there a operational_amplifier.schmitt_trigger in the path from junction 18 to junction 16 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9335	d2_C44_D2_P2	Can we observe a diode.zener between junction 14 and junction 7 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9336	d2_C44_D2_P2	Is a voltage-dc_ac located along the path from junction 14 to junction 7 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9337	d2_C44_D2_P2	Is there a transistor.fet that separates junction 13 from junction 6 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9338	d2_C44_D2_P2	Is a and present in the pathway from junction 13 to junction 6 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9339	d2_C44_D2_P2	Does junction 9 have a capacitor-unpolarized leading to junction 8 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9340	d2_C44_D2_P2	Is there a single-cell-battery that separates junction 9 from junction 8 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9341	d2_C44_D2_P2	Can you confirm the existence of a capacitor-unpolarized between junction 15 and junction 22 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9342	d2_C44_D2_P2	Does the circuit at junction 15 involve a capacitor.adjustable leading to junction 22 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9343	d2_C44_D2_P2	Does the circuit between junction 27 and junction 29 contain a resistor ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9344	d2_C44_D2_P2	Can a triac be found between junction 27 and junction 29 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9345	d2_C44_D2_P2	Does junction 10 have a resistor leading to junction 7 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9346	d2_C44_D2_P2	Is there inductor in the connection between junction 10 and junction 7 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9347	d2_C44_D2_P2	Does a crossover occupy the space between junction 7 and junction 4 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9348	d2_C44_D2_P2	Is there any resistance between junction 7 and junction 4 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9349	d2_C44_D2_P2	Can you confirm the presence of a crossover between junction 16 and junction 3 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9350	d2_C44_D2_P2	Is a inductor.ferrite present in the pathway from junction 16 to junction 3 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9351	d2_C44_D2_P2	Does junction 27 connect to junction 2 through a crossover ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9352	d2_C44_D2_P2	Does the circuit between junction 27 and junction 2 contain a xnor ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9353	d2_C44_D2_P2	Is there a diode.light_emitting interposed between junction 20 and junction 25 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9354	d2_C44_D2_P2	Is a block located along the path from junction 20 to junction 25 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9355	d2_C44_D2_P2	Is there a transistor.photo connecting junction 19 to junction 1 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9356	d2_C44_D2_P2	Is there any resistance present between junction 19 and junction 1 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9357	d2_C44_D2_P2	Does a optical occupy the space between junction 20 and junction 25 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9358	d2_C44_D2_P2	Is there a arr linking junction 20 to junction 25 ?	https://rahcode7.github.io/d2_C44_D2_P2.jpg
9359	d2_C119_D1_P1	Is a crossover placed in the line connecting junction 9 and junction 3 ?	https://rahcode7.github.io/d2_C119_D1_P1.jpg
9360	d2_C119_D1_P1	Is there a nor connecting junction 9 to junction 3 ?	https://rahcode7.github.io/d2_C119_D1_P1.jpg
9361	d2_C119_D1_P1	Is there a crossover interposed between junction 7 and junction 1 ?	https://rahcode7.github.io/d2_C119_D1_P1.jpg
9362	d2_C119_D1_P1	Does the circuit between junction 7 and junction 1 contain a vss ?	https://rahcode7.github.io/d2_C119_D1_P1.jpg
9363	d2_C119_D1_P1	Can we observe a crossover between junction 7 and junction 1 ?	https://rahcode7.github.io/d2_C119_D1_P1.jpg
9364	d2_C119_D1_P1	Can a integrated_circuit be found between junction 7 and junction 1 ?	https://rahcode7.github.io/d2_C119_D1_P1.jpg
9365	d2_C119_D1_P1	Does a crossover exist within the path from junction 7 to junction 1 ?	https://rahcode7.github.io/d2_C119_D1_P1.jpg
9366	d2_C119_D1_P1	Is there a gnd interposed between junction 7 and junction 1 ?	https://rahcode7.github.io/d2_C119_D1_P1.jpg
9367	d2_C208_D2_P4	Is a crossover placed in the line connecting junction 5 and junction 10 ?	https://rahcode7.github.io/d2_C208_D2_P4.jpg
9368	d2_C208_D2_P4	Is there a nor connecting junction 5 to junction 10 ?	https://rahcode7.github.io/d2_C208_D2_P4.jpg
9369	d2_C208_D2_P4	Is there a crossover interposed between junction 3 and junction 8 ?	https://rahcode7.github.io/d2_C208_D2_P4.jpg
9370	d2_C208_D2_P4	Does the circuit between junction 3 and junction 8 contain a vss ?	https://rahcode7.github.io/d2_C208_D2_P4.jpg
9371	d2_C208_D2_P4	Can we observe a switch between junction 8 and junction 9 ?	https://rahcode7.github.io/d2_C208_D2_P4.jpg
9372	d2_C208_D2_P4	Can a inductor be found between junction 8 and junction 9 ?	https://rahcode7.github.io/d2_C208_D2_P4.jpg
9373	d2_C208_D2_P4	Does a crossover exist within the path from junction 5 to junction 10 ?	https://rahcode7.github.io/d2_C208_D2_P4.jpg
9374	d2_C208_D2_P4	Is there a gnd interposed between junction 5 and junction 10 ?	https://rahcode7.github.io/d2_C208_D2_P4.jpg
9375	d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d	Is a multi-cell-battery placed in the line connecting junction 3 and junction 4 ?	https://rahcode7.github.io/d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d.jpg
9376	d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d	Is there a nor connecting junction 3 to junction 4 ?	https://rahcode7.github.io/d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d.jpg
9377	d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d	Is there a resistor interposed between junction 1 and junction 8 ?	https://rahcode7.github.io/d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d.jpg
9378	d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d	Does the circuit between junction 1 and junction 8 contain a vss ?	https://rahcode7.github.io/d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d.jpg
9379	d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d	Can we observe a resistor between junction 5 and junction 6 ?	https://rahcode7.github.io/d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d.jpg
9380	d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d	Can a inductor be found between junction 5 and junction 6 ?	https://rahcode7.github.io/d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d.jpg
9381	d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d	Does a resistor exist within the path from junction 6 to junction 7 ?	https://rahcode7.github.io/d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d.jpg
9382	d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d	Is there a diode interposed between junction 6 and junction 7 ?	https://rahcode7.github.io/d3_IMG_20220810_193231_jpg.rf.841d88f2041e62340b0e15418400552d.jpg
9383	d2_C260_D2_P3	Is a operational_amplifier placed in the line connecting junction 24 and junction 23 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9384	d2_C260_D2_P3	Is there a nor connecting junction 24 to junction 23 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9385	d2_C260_D2_P3	Is there a crossover interposed between junction 3 and junction 19 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9386	d2_C260_D2_P3	Does the circuit between junction 3 and junction 19 contain a vss ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9387	d2_C260_D2_P3	Can we observe a gnd between junction 35 and junction 4 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9388	d2_C260_D2_P3	Can a integrated_circuit be found between junction 35 and junction 4 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9389	d2_C260_D2_P3	Does a diode exist within the path from junction 33 to junction 1 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9390	d2_C260_D2_P3	Is there a gnd interposed between junction 33 and junction 1 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9391	d2_C260_D2_P3	Is there a crossover bridging the gap between junction 34 and junction 31 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9392	d2_C260_D2_P3	Does the circuit at junction 34 involve a not leading to junction 31 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9393	d2_C260_D2_P3	Does a crossover exist between junction 34 and junction 31 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9394	d2_C260_D2_P3	Does a triac occupy the space between junction 34 and junction 31 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9395	d2_C260_D2_P3	Can we observe a crossover between junction 34 and junction 31 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9396	d2_C260_D2_P3	Is a nor part of the circuit between junction 34 and junction 31 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9397	d2_C260_D2_P3	Is there a operational_amplifier linking junction 34 to junction 23 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9398	d2_C260_D2_P3	Is there a operational_amplifier.schmitt_trigger in the path from junction 34 to junction 23 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9399	d2_C260_D2_P3	Can we observe a crossover between junction 34 and junction 31 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9400	d2_C260_D2_P3	Is a acv located along the path from junction 34 to junction 31 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9401	d2_C260_D2_P3	Is there a capacitor-unpolarized that separates junction 17 from junction 8 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9402	d2_C260_D2_P3	Is a and present in the pathway from junction 17 to junction 8 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9403	d2_C260_D2_P3	Does junction 17 have a switch leading to junction 8 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9404	d2_C260_D2_P3	Is there a single-cell-battery that separates junction 17 from junction 8 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9405	d2_C260_D2_P3	Can you confirm the existence of a gnd between junction 14 and junction 26 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9406	d2_C260_D2_P3	Does the circuit at junction 14 involve a capacitor.adjustable leading to junction 26 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9407	d2_C260_D2_P3	Does the circuit between junction 23 and junction 13 contain a inductor ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9408	d2_C260_D2_P3	Can a triac be found between junction 23 and junction 13 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9409	d2_C260_D2_P3	Does junction 15 have a inductor leading to junction 20 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9410	d2_C260_D2_P3	Is there integrated_circuit in the connection between junction 15 and junction 20 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9411	d2_C260_D2_P3	Does a resistor occupy the space between junction 27 and junction 3 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9412	d2_C260_D2_P3	Is there any resistance between junction 27 and junction 3 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9413	d2_C260_D2_P3	Can you confirm the presence of a resistor between junction 27 and junction 12 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9414	d2_C260_D2_P3	Is a inductor.ferrite present in the pathway from junction 27 to junction 12 ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9415	d2_C260_D2_P3	Does junction 3 connect to junction 19 through a resistor ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
9416	d2_C260_D2_P3	Does the circuit between junction 3 and junction 19 contain a xnor ?	https://rahcode7.github.io/d2_C260_D2_P3.jpg
